,nickname,text,score,like,dislike,time,watch_movie
996,suky****,최고,10,0,0,2012-03-18 13:09:00,0
997,klov****,8점,8,0,0,2012-03-12 12:42:00,0
998,swju****,너무 좋지만 흐름이 매끄럽지 못했습니다. 원작을 보지 못한분들에겐 이해가 어려,8,0,0,2012-03-10 13:31:00,0
999,dus9****,헝헝 ㅠㅠ 너무좋은영화고 펑펑울었어요 ㅠㅠㅠ,10,0,0,2012-03-09 22:33:00,0
1000,myla****,12년 3월달인데... 작년부터 극장에서 본 영화중에 가장 감명깊게 본 영화였어.,9,0,0,2012-03-08 01:16:00,0
1001,rend****,늙은이들만 나와서 뭐하냐 했는데 괜찮네,8,0,0,2012-03-07 13:51:00,0
1002,real****,의미있는 영화를 만들어 주셔서 감사합니다. 최고의 영화였습니다.,10,0,0,2012-03-06 14:39:00,0
1003,ny36****,말이필요없는영화... 보는내내가슴이따듯ㅠㅠ..,10,0,0,2012-03-05 23:43:00,0
1004,ekfk****,세밀함이  너무나도  떨어지는 영화지만  감동 재미 있다...,8,0,0,2012-03-05 15:10:00,0
1005,0113****,후회하지않습니다..이말하나면 됩니다 그냥 보세요,10,0,0,2012-03-04 00:30:00,0
1006,blac****,이런게 진짜 영화다 / 한국에서도 이런 영화가 나오다니.. 헐 !,10,0,0,2012-03-03 19:44:00,0
1007,sukj****,울었다..,10,0,0,2012-03-02 17:32:00,0
1008,anem****,굿,10,0,0,2012-03-01 20:10:00,0
1009,ttt5****,진짜 너무감동적이고 재밌었어요,10,0,0,2012-02-29 23:27:00,0
1010,jhju****,방금봣는데 너무 감동적인영화......,10,0,0,2012-02-29 15:52:00,0
1011,dheh****,방금티비에서봤는데..너무울어서눈이안떠짐..감동적인영화..,10,0,0,2012-02-29 15:50:00,0
1012,hyo0****,만화보고 이거봐도 재밌다ㅎ 지금 티비에서 보고있음 미리 10점ㅎㅂㅎ,10,0,0,2012-02-29 14:41:00,0
1013,stro****,전혀 지루하지 않음.완전감동적,10,0,0,2012-02-29 14:17:00,0
1014,ldj7****,원래 이런 영화는 지루한데 지루하다고 욕하는넘은 머임?코미디영화 보든가,10,0,0,2012-02-29 09:56:00,0
1015,heod****,늙은 사람은 있어도 늙은 사랑은 없다는.. 쉽지만 잘 알지는 못했던 진리.. ㅜㅜ,10,0,0,2012-02-27 20:50:00,0
1016,2723****,만화만큼의 세밀함을 표현하진 못했지만. 그자체는아름다운영화,8,0,0,2012-02-27 19:33:00,0
1017,a387****,엄마랑 같이 보면서 같이 입 다물고 움...,9,0,0,2012-02-26 17:30:00,0
1018,korr****,굳,10,0,0,2012-02-24 17:44:00,0
1019,dahy****,보면서 펑펑 운 영화,10,0,0,2012-02-24 01:29:00,0
1020,0403****,그 과정은 지루할 수도 있지만 결국엔 모두가 울게 된 영화,8,0,0,2012-02-23 19:23:00,0
1021,gpwl****,9.41 만큼받을영화는아니다,8,0,0,2012-02-22 23:07:00,0
1022,hbk1****,말이 더필요합니다,10,0,0,2012-02-21 15:55:00,0
1023,3771****,최고의 감동을 선사합니다. 꼭 보세요!ㅠㅠ,10,0,0,2012-02-21 14:48:00,0
1024,zeze****,"심장을 아련하게 울리는 영화, 따뜻한 감동을 주신 배우분들께 감사합니다.",10,0,0,2012-02-21 14:05:00,0
1025,whwj****,이때까지 본 영화중 최고의 영화...,10,0,0,2012-02-21 13:41:00,0
1026,rlat****,무슨말이 필요해..최고다최고.. 다만 눈물 한바가지 흘리실 각오는 하세요 들..,10,0,0,2012-02-21 04:26:00,0
1027,soul****,"재밌었지만 한없이 슬픈 영화, 사랑에 대해서 깊은 생각을 하게된다",10,0,0,2012-02-21 00:03:00,0
1028,p_eo****,너무 재미있고 너무 슬프고 너무 멋진 영화입니다! 이순재 할아버지 완전 짱!!,10,0,0,2012-02-20 20:15:00,0
1029,chlt****,너무 예쁜영화입니다. 따뜻하고 부드럽고 한편으론 아린영화. 정말 최고인것같네요.,10,0,0,2012-02-20 03:46:00,0
1030,vap4****,"10점, 그보다 더 높은 점수를 주고싶다. 내가 본 영화중 가장 감동이 느껴지는 영화다",10,0,0,2012-02-19 19:27:00,0
1031,woai****,가슴이 아린 영화였어요... 나도 저렇게 되는걸까.. 라는 생각도 들고..,10,0,0,2012-02-19 16:25:00,0
1032,ysg4****,만화로도 봤지만 정말 아름다운 이야기에요 ㅠㅠ,10,0,0,2012-02-19 14:48:00,0
1033,sheu****,아정말슬퍼ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ눈물밖에안나옴,10,0,0,2012-02-19 14:24:00,0
1034,powe****,일상에지쳐 차갑게 얼어있던 제마음을 녹여준 영화입니다. 부모님 사랑합니다.,10,0,0,2012-02-19 14:15:00,0
1035,week****,ㅠㅠ 아제발 너무슬퍼,10,0,0,2012-02-19 12:45:00,0
1036,kth3****,따뜻한 만화느낌이 난다,8,0,0,2012-02-19 12:17:00,0
1037,tmdd****,가장 많은 눈물을 흘렸던 영화..,10,0,0,2012-02-19 03:55:00,0
1038,sean****,최고에요- 느낀게 너무 많은 영화네요*,10,0,0,2012-02-19 03:52:00,0
1039,lill****,눈물눈물 ㅠㅠㅠ 정말펑펑울었어요,10,0,0,2012-02-19 02:33:00,0
1040,jhe1****,몇번을 봐도 눈물이 날 것 같은 내 생애 최고의 영화,10,0,0,2012-02-19 00:50:00,0
1041,o___****,"아름답게 사랑하고, 아름답게 늙고싶다",10,0,0,2012-02-19 00:45:00,0
1042,bloo****,송할머니가 어머니 무릎에 머리 베고 끝나는 엔딩을 못살려서 좀 아쉽긴해도 굿^^!,9,0,0,2012-02-19 00:25:00,0
1043,love****,폭풍감동이네요 ㅠ.ㅠ 진짜 너무 슬퍼요 ㅠ.ㅠ,10,0,0,2012-02-19 00:23:00,0
1044,wjsg****,좋은 한국영화 잘봤습니다.,10,0,0,2012-02-19 00:09:00,0
1045,tmvk****,단지 나이가들었다는거 뿐이지 감정이 늙어버린건 아니다..,10,0,0,2012-02-19 00:06:00,0
1046,club****,틀어놓고 장사하는데 한번 두번 눈길에 엉엉! 아 장사하는데 손님이 움찔하넹,10,0,0,2012-02-18 22:44:00,0
1047,zeus****,이건 모 당연히...,10,0,0,2012-02-18 21:20:00,0
1048,m4gi****,우리부모님을생각하게하는영화우리의미래의모습이될영화꺼내고또꺼내서보고싶은영화,10,0,0,2012-02-18 08:30:00,0
1049,whda****,함축된면이 쫌 있지만 그래도 재미는 있습니다 강추~~!!!,10,0,0,2012-02-18 00:44:00,0
1050,po64****,잘봤습니다. 그런데 원작의 감동이 고스란히 전해지진 않았음.너무 내용을 함축했네요,9,0,0,2012-02-17 19:32:00,0
1051,shsh****,잘보았다.,10,0,0,2012-02-17 14:18:00,0
1052,ekdu****,웹툰으로 봤을때와갗은 감동이였습니다 ㅜㅜ,10,0,0,2012-02-16 16:13:00,0
1053,nugu****,"재밌었음ㅋㅋㅋ 공중파에서 해주길래 또 봤는데, 역시 재밌었음ㅋㅋ",10,0,0,2012-02-15 21:51:00,0
1054,vlvl****,행복한 장면 나올때 울어본거 처음. 꼭 보길 바람.,10,0,0,2012-02-12 22:48:00,0
1055,kang****,감동.......,10,0,0,2012-02-12 22:41:00,0
1056,rlat****,배우들의 관록과 현실감 그속에서 따뜻한 사랑을 느끼네요,10,0,0,2012-02-11 20:20:00,0
1057,aqua****,극장서 이 영화 보고 엄청 울었지요.. 정말 감동적이고 찡한 영화였어요 강추합니다,10,0,0,2012-02-11 02:13:00,0
1058,i_mo****,오랜만에 기분좋게 울었다~~~ 후~ 기분좋아!!,10,0,0,2012-02-10 23:27:00,0
1059,copc****,정말감동적....ㅠ.ㅠ 완전슬퍼,10,0,0,2012-02-10 23:20:00,0
1060,gmld****,뜻깊은영화 감동적인영화,10,0,0,2012-02-10 09:55:00,0
1061,i2kr****,노인을 위한 나라는 없어도 노인을 위한 사랑은 있다,8,0,0,2012-02-08 17:38:00,0
1062,sic2****,훌륭한 영화지만 원작만큼은 아니라고 생각해서 8점,8,0,0,2012-02-07 15:30:00,0
1063,i_se****,정말 아름다운 영화. 배우는 연기력이 생명이란 것을 느끼게 해준다.,10,0,0,2012-02-07 12:48:00,0
1064,dkgu****,와진짜슬퍼,10,0,0,2012-02-07 03:32:00,0
1065,swee****,많이 많이 울었다.... 그리고 많은 것을 느꼈다....,10,0,0,2012-02-07 01:51:00,0
1066,insh****,진자 많이 울었어요ㅠㅠ,10,0,0,2012-02-06 13:11:00,0
1067,kkm1****,마지막 장면보고 눈물 펑펑 흘렸네요...정말 감동적입니다!,10,0,0,2012-02-04 21:39:00,0
1068,lost****,와 진짜 보면서 울고 또 울엇음,10,0,0,2012-02-04 20:43:00,0
1069,king****,영화끝나고도한참을 울었네요..해피엔딩은아니였지만그래서 더현실적이고감동적이네요,10,0,0,2012-02-04 18:27:00,0
1070,hhji****,보고나서도 계속 눈물이 멈추지 않는 영화! 정말 감동적이네요..,10,0,0,2012-02-03 21:59:00,0
1071,pop5****,잔말말고 만점,10,0,0,2012-02-01 23:46:00,0
1072,rmss****,원작이랑 가장 감성을 울리는 부분에서 비슷하지 않았나싶다. 이,10,0,0,2012-02-01 19:45:00,0
1073,high****,색감도 너무 예쁘고 정말 아름다운 영화에요.만화보고 울고 영화보고 또 울었네요ㅋ,9,0,0,2012-01-31 22:28:00,0
1074,stra****,영화보다 만화가 더 슬픈듯하다. 원작을 조금만 더 따라 주었다면.,10,0,0,2012-01-31 03:39:00,0
1075,jj27****,너무 감동적이고 송지효의연기가 아주좋았습니다 그리고 치매있는할머니는  불쌍했다,10,0,0,2012-01-30 18:06:00,0
1076,cowv****,영화가 아니라 머지않아 다가올 수 있는 인생을 본 것 같다.,9,0,0,2012-01-29 22:10:00,0
1077,hari****,끝나고 왜 눈물이 글썽여지지?,10,0,0,2012-01-29 19:39:00,0
1078,mm47****,진짜 나중에 이렇게 사랑하고 싶다,9,0,0,2012-01-29 18:38:00,0
1079,mccj****,조금 더 성숙한 삶을 살기위해 노력하겠습니다. 멋있게 늙는 인생,10,0,0,2012-01-29 14:45:00,0
1080,zzan****,먹먹하게 아름다운 영화,10,0,0,2012-01-28 21:38:00,0
1081,leej****,요즘 중고딩의 사랑보다 이런 분들의 사랑이 더 깨끗하고 순수하지 않을까 싶다.,10,0,0,2012-01-28 14:38:00,0
1082,kbn7****,정말 예쁜 아름다운 영화,9,0,0,2012-01-28 04:52:00,0
1083,lyae****,너무나 감명깊게 본 영화였습니다..ㅠ 그대를 사랑합니다,10,0,0,2012-01-28 00:00:00,0
1084,star****,최고,10,0,0,2012-01-27 12:38:00,0
1085,skdl****,"감동입니다,,, 한국에이런수작이 ㅎㅎ",9,0,0,2012-01-27 11:32:00,0
1086,bran****,많이 웃고 울었어요! 그 어떤 멜로보다 아름다웠던.,10,0,0,2012-01-27 03:02:00,0
1087,jeb4****,"감동과 재미, 더불어 풋풋함까지 느낄 수 있는 정말 멋진 영화..",10,0,0,2012-01-26 23:24:00,0
1088,asy0****,울고 또 울었어요ㅠ 많은 걸 느끼게 해 준 영화ㅠㅠ,10,0,0,2012-01-26 20:06:00,0
1089,tmak****,제가 본 한국영화중에서 가장 뜻깊은영화였던 것 같아요^^,10,0,0,2012-01-26 17:37:00,0
1090,star****,아직도 마음이 아파... ㅠㅠ 휴 이 영화 이상하다 진짜,10,0,0,2012-01-26 17:25:00,0
1091,yung****,우리 마누라 생각도 나고 우리 부모님 생각도 나고 휴지 한통을 다 써버렸네 그려..,10,0,0,2012-01-26 16:32:00,0
1092,1392****,보는 내내 펑펑 운 영화  안 봤더라면 후회 했을 것 같다,10,0,0,2012-01-26 16:27:00,0
1093,dnay****,펑펑울었어요 ㅠㅠ 지금도 이순재가 꿈꾸는 장면만 생각하니 짠해지네요ㅠㅠ,10,0,0,2012-01-26 16:20:00,0
1094,klj9****,ㅠㅠ감동 1000000000000,10,0,0,2012-01-26 14:33:00,0
1095,grap****,24일날 저녁에 하길래 봤는데엄청 울었어요 ㅠㅠ 진짜 1000만명을 울린 영화ㅜㅜ,10,0,0,2012-01-26 13:31:00,0
1096,fore****,"할머니,할아버지도 사랑할수 있다는것을 보여준 최고의 영화입니다 ㅠㅠ",10,0,0,2012-01-26 09:01:00,0
1097,ayou****,진짜최고에요ㅠㅠㅠ엄청울었어요ㅠㅠㅠ,10,0,0,2012-01-26 06:38:00,0
1098,chok****,슬프고 뭔가모르게 찡하게 느껴지는..영화 한편 감동적으로 잘봤습니다..,10,0,0,2012-01-26 04:52:00,0
1099,with****,최고였어요! 완젼 짱짱!! 눈물나왔어요.. 마지막에.. 큰감동을 얻었습니다!,10,0,0,2012-01-25 23:31:00,0
1100,wjdd****,최고의 영화였어요. ^-^,10,0,0,2012-01-25 21:51:00,0
1101,blue****,좋은 영화입니다,10,0,0,2012-01-25 20:44:00,0
1102,libe****,이영화 욕하는 놈은 사람도아니다,10,0,0,2012-01-25 20:29:00,0
1103,wirl****,완전 재미와 감동~ 가족끼리 보기에도 딱 좋아요~~,9,0,0,2012-01-25 19:46:00,0
1104,soul****,완전 감동이에요 눈물로보고 갑니다! 감동적입니다!,10,0,0,2012-01-25 19:38:00,0
1105,kay9****,사랑이야말로 세상에서 가장 아름다운 것이라는 생각을 하게 해준 영화. 감사합니다!,10,0,0,2012-01-25 18:54:00,0
1106,gkru****,"아 미,친 너무 슬프네 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ",10,0,0,2012-01-25 18:37:00,0
1107,kgsc****,배우분들의 연기와 탄탄한 원작 내용까지 감동적이고 최고였습니다,10,0,0,2012-01-25 17:51:00,0
1108,qjat****,강풀님의 원작을 크게 벗어나지 않아서 감동 그자체..,10,0,0,2012-01-25 17:44:00,0
1109,bud8****,마지막 감동을 방해하는 CG를 빼곤 대박!,10,0,0,2012-01-25 17:43:00,0
1110,sunj****,"와,,,, 정말 모든 배우분들의 연기력이 돋보입니다. 김수미씨 치매연기 대박이네요 ㅋ",10,0,0,2012-01-25 17:26:00,0
1111,hy55****,정말 감동적이였습니다~짝짝짝!,10,0,0,2012-01-25 17:19:00,0
1112,kdh7****,엄청 울엇네요..ㅠ 감동적이에요! 오늘눈부었어요@.@,10,0,0,2012-01-25 16:50:00,0
1113,bbdo****,마음이 아리기만 하네요....,8,0,0,2012-01-25 16:20:00,0
1114,ssli****,그대를 사랑합니다 ~ 최고의 영화 빨리 봄이 왔으면 ~^*,10,0,0,2012-01-25 15:44:00,0
1115,yuy3****,주위 사람에게 추천하고 싶은 영화!,10,0,0,2012-01-25 15:41:00,0
1116,leeb****,너무감동적이고 볼수록 눈을못띠게하는..특히 이순재씨의 연기력은 대단했습니다.,10,0,0,2012-01-25 14:34:00,0
1117,qlwl****,헐 평점깜짝이야 전 그렇게 슬프진않았는데.. 헐... 죄송해여 넘 기대를 많이했나봐요,8,0,0,2012-01-25 14:27:00,0
1118,sara****,집에서 대성통곡을 했습니다..진짜 최고의 영화! 할머니할아버지가 보고싶어졌습니다,10,0,0,2012-01-25 13:55:00,0
1119,kks3****,아직도 여운이 남네요. 마지막 오토바이타고 날아가는장면보고 ㅠㅠ,10,0,0,2012-01-25 13:49:00,0
1120,ddk0****,정말 최고의 영화같습니다. 가족이랑 같이 봤는데 보고나서도 여운이 떠나질 않네요,10,0,0,2012-01-25 13:48:00,0
1121,kfc5****,엉엉 울었어요 정말... 너무 감동적인 영화였습니다,10,0,0,2012-01-25 13:45:00,0
1122,sea5****,어제 엄마랑 같이봤는데 감동적이었어요ㅎㅎ웃기도하고 울뻔하기도 하고...,10,0,0,2012-01-25 13:39:00,0
1123,thfk****,"웃고 울고 감동적이고, 배우님들의 열연이 돋보인 영화",8,0,0,2012-01-25 13:39:00,0
1124,bc35****,진짜 감동받았구요 어제 너무 피곤했는데도 kbs1 에서 해줘서 끝까지 다보구 잤어요,10,0,0,2012-01-25 12:47:00,0
1125,ggul****,백점만점에 백점 ㅜㅠ kbs1에서 어제 봤는데.. 너무 재밌구 감동적..,10,0,0,2012-01-25 12:19:00,0
1126,wjdt****,보기전엔 뭐 이런영화가 다있어 이랬는데 진짜 감동이다 반성중....,10,0,0,2012-01-25 12:11:00,0
1127,amir****,푸...눈물이난다..ㅠㅠㅠ,10,0,0,2012-01-25 11:46:00,0
1128,ming****,소리 없는 눈물이 흘렀습니다..ㅠㅠ,10,0,0,2012-01-25 11:44:00,0
1129,ksv6****,어제 너무 많이 울었어요 ㅠㅠ 별이 모자라요,10,0,0,2012-01-25 11:26:00,0
1130,7lov****,너무 진한감동...웃다 울다...어제 잠을 설쳤습니다,10,0,0,2012-01-25 11:19:00,0
1131,endu****,뭔가 어설프지만...웃다가 울다가 정신이 번쩍드는 명화 !,8,0,0,2012-01-25 11:02:00,0
1132,jhr2****,정말ㅠㅠㅠㅠㅠㅠㅠ,10,0,0,2012-01-25 10:57:00,0
1133,sexy****,이영화를 지금에서야 봐서 너무죄송한영화...십점이아니라 천만점을줘야하는영화,10,0,0,2012-01-25 10:25:00,0
1134,kx21****,원작의 느낌을 잘살린 포풍감동ㅠㅠ 우헝 ㅠㅠ,10,0,0,2012-01-25 09:28:00,0
1135,hjk3****,정말 명작ㅠㅠㅠㅠ,10,0,0,2012-01-25 02:57:00,0
1136,dowy****,늙었다고해서 사랑을잊은건아니다.,10,0,0,2012-01-25 02:45:00,0
1137,park****,"특별할 것 없는, 그래서 더 와 닿는 영화.",8,0,0,2012-01-25 02:04:00,0
1138,rapa****,배우들 연기가 좋았어요.,10,0,0,2012-01-25 01:52:00,0
1139,zzcc****,정말 감동적이네요^^,10,0,0,2012-01-25 01:51:00,0
1140,anot****,완전 눈물샘 고장내버리는 영화인듯합니다.,10,0,0,2012-01-25 01:51:00,0
1141,dbtn****,정말 좋은영화예요^^,10,0,0,2012-01-25 01:49:00,0
1142,juli****,좋네요ㅠ,9,0,0,2012-01-25 01:38:00,0
1143,rosi****,다시봐도 눈물나옴 ㅠㅠ,10,0,0,2012-01-25 01:36:00,0
1144,gawo****,배우분들이 연기를 너무 잘하셔서 영화 몰입도가 높았습니다.원작보다 훨씬 좋습니다.,9,0,0,2012-01-25 01:36:00,0
1145,qnfr****,강풀 영화중에서 가장성공한 영화답다,8,0,0,2012-01-25 01:35:00,0
1146,s_w_****,말이필요없다...,10,0,0,2012-01-25 01:34:00,0
1147,bbor****,우리가 앞으로 살아가야 할 이야기에 그대로 전해져 가슴이 아팠습니다,9,0,0,2012-01-25 01:32:00,0
1148,codc****,진짜최고ㅜㅜ,10,0,0,2012-01-25 01:28:00,0
1149,behk****,처음엔 몰랐는데.. 두번째 보는 오늘 눈물이.. 멈추질않네요..,10,0,0,2012-01-25 01:28:00,0
1150,uman****,재미있는데 슬프다..ㅠㅠㅠㅠㅠㅠㅠ 현실이라니...,10,0,0,2012-01-25 01:27:00,0
1151,rhkd****,너무 따뜻한 영화.,10,0,0,2012-01-25 01:25:00,0
1152,woal****,정말 따뜻한 영화네요.이렇게 감동깊은 영화 오랜만에 보내요.,10,0,0,2012-01-25 01:25:00,0
1153,wlsw****,정말 대단합니다... kbs에서 봤는데 감동이 밀려오는군요..,10,0,0,2012-01-25 01:23:00,0
1154,inab****,혼자보면서 펑펑ㅠ 담에 남편과 같이 한번더 보고싶네요~완젼 강추,10,0,0,2012-01-25 01:22:00,0
1155,jae_****,따뜻한 영화네요. 부모님께 잘해야겠어요.,9,0,0,2012-01-25 01:22:00,0
1156,endl****,엄마 아빠 죄송하고 사랑합니다 그리고 감사합니다.,10,0,0,2012-01-25 01:21:00,0
1157,kore****,그냥 정말 최고라고 하고싶어요. 그동안 왜 안봤는지 모르겠네요..,10,0,0,2012-01-25 01:19:00,0
1158,paky****,아.. 대박!@,10,0,0,2012-01-25 01:19:00,0
1159,sieu****,화려하지 않지만 소박한 인생의 의미가 느껴지는 평범하면서도 위대한 영화!,10,0,0,2012-01-25 01:19:00,0
1160,ziom****,어른들이무심하다고 느꼇고 다른것을 말할수없이느꼇고 그리고 이영화를 사링합니다,10,0,0,2012-01-25 01:18:00,0
1161,lexy****,"원작캐릭터보다 더 실제같아서,,,와,,,대단하네요ㅠㅠ 스토리, 연기 모두 감동입니다.",10,0,0,2012-01-25 01:18:00,0
1162,trip****,제일좋다.,10,0,0,2012-01-25 01:17:00,0
1163,doit****,오늘 보고 설 연휴 훈훈하게 마무리합니다. 좋은 영화 고맙습니다.,10,0,0,2012-01-25 01:17:00,0
1164,ppan****,"연극으로 보고 영화봤는데 감동 2,385배네요..ㅠㅠ 혼자보길 잘했어요..ㅎㅎ",10,0,0,2012-01-25 01:17:00,0
1165,deme****,다음 연재 때도 펑펑 울었는데 영화도 영상이 감성돋아 또 펑펑 웁니다 정말감동...,10,0,0,2012-01-25 01:16:00,0
1166,tjd1****,극장에서보지못한것이매우아쉬웠다정말감동적이였다.그러나 만화를보고보니뭔가아쉽다,10,0,0,2012-01-25 01:16:00,0
1167,leej****,너무울었어요ㅠㅠ만화로봤는데 영화로보니 더욱슬프네요 만화 한번더 보고 자렵니다ㅠ,10,0,0,2012-01-25 01:16:00,0
